domain,domain_category,domain_is_control,date,start_time,end_time,retry,server_ip,server_netblock,server_asn,server_as_name,server_as_full_name,server_as_class,server_country,server_organization,received_error,received_tls_version,received_tls_cipher_suite,received_tls_cert,received_tls_cert_matches_domain,received_tls_cert_common_name,received_tls_cert_issuer,received_tls_cert_alternative_names,received_status,received_headers,received_body,is_known_blockpage,page_signature,outcome,matches_template,no_response_in_measurement_matches_template,controls_failed,stateful_block,measurement_id,source
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-31,2022-02-01 04:28:37.346682 UTC,2022-02-01 04:28:37.755715 UTC,0,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.99:443/"": read tcp 141.212.123.195:47074->217.174.238.99:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,f85d239b7652509cabcca9271eab3a88,CP_Quack-https-2022-01-31-22-24-52
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-31,2022-02-01 04:28:42.758515 UTC,2022-02-01 04:28:43.160761 UTC,1,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.99:443/"": read tcp 141.212.123.195:48710->217.174.238.99:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,f85d239b7652509cabcca9271eab3a88,CP_Quack-https-2022-01-31-22-24-52
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-31,2022-02-01 04:28:48.152070 UTC,2022-02-01 04:28:49.403711 UTC,2,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:34352->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,e34635e210c852a0b16641c428d7f382,CP_Quack-https-2022-01-31-22-24-52
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-31,2022-02-01 04:28:37.346521 UTC,2022-02-01 04:28:37.755769 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:39602->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,e34635e210c852a0b16641c428d7f382,CP_Quack-https-2022-01-31-22-24-52
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-01-31,2022-02-01 04:28:42.758282 UTC,2022-02-01 04:28:43.151235 UTC,1,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:41272->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,e34635e210c852a0b16641c428d7f382,CP_Quack-https-2022-01-31-22-24-52
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-27,2022-05-27 08:50:29.314629 UTC,2022-05-27 08:50:30.115166 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,00867423ad0c55589da704ba03c5ee8a,CP_Quack-https-2022-05-27-03-52-12
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-27,2022-05-27 08:50:39.355223 UTC,2022-05-27 08:50:42.021345 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,1b7914b42d4c56a084c378b1e6dadc3a,CP_Quack-https-2022-05-27-03-52-12
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-05-27,2022-05-27 08:50:39.361290 UTC,2022-05-27 08:50:42.528030 UTC,0,95.85.124.61,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,d9c1bcf151625673a48f2173cfd731ba,CP_Quack-https-2022-05-27-03-52-12
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-28,2021-12-28 05:00:05.897867 UTC,2021-12-28 05:00:06.298285 UTC,2,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.143:443/"": read tcp 141.212.123.195:57100->95.85.120.143:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,33933623052e56a3a59641d209939b82,CP_Quack-https-2021-12-27-22-56-54
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-28,2021-12-28 05:00:00.502412 UTC,2021-12-28 05:00:00.897300 UTC,1,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.143:443/"": read tcp 141.212.123.195:49300->95.85.120.143:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,33933623052e56a3a59641d209939b82,CP_Quack-https-2021-12-27-22-56-54
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-28,2021-12-28 05:00:15.005138 UTC,2021-12-28 05:00:16.879811 UTC,2,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.99:443/"": read tcp 141.212.123.195:42142->217.174.238.99:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,c1b23bb56800527d86a8f25c5ed385fd,CP_Quack-https-2021-12-27-22-56-54
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-28,2021-12-28 05:00:03.824825 UTC,2021-12-28 05:00:04.458506 UTC,0,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.99:443/"": read tcp 141.212.123.195:46036->217.174.238.99:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,c1b23bb56800527d86a8f25c5ed385fd,CP_Quack-https-2021-12-27-22-56-54
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-28,2021-12-28 05:00:09.458557 UTC,2021-12-28 05:00:09.849930 UTC,1,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.99:443/"": read tcp 141.212.123.195:49676->217.174.238.99:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,c1b23bb56800527d86a8f25c5ed385fd,CP_Quack-https-2021-12-27-22-56-54
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-11-14,2022-11-15 03:16:33.532488 UTC,2022-11-15 03:16:36.097328 UTC,0,95.85.97.28,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,df301f7ec220506cb8f3075f1317a207,CP_Quack-https-2022-11-14-21-16-08
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-11-14,2022-11-15 03:17:03.541373 UTC,2022-11-15 03:17:04.317321 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,4f6b2e2e2a445bec8c161151ef3bafc4,CP_Quack-https-2022-11-14-21-16-08
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-11-14,2022-11-15 03:17:03.541042 UTC,2022-11-15 03:17:04.321257 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,8d80ee320e4551a79b868c5565d65932,CP_Quack-https-2022-11-14-21-16-08
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-09-12,2022-09-12 10:27:49.396730 UTC,2022-09-12 10:27:50.168946 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,1fa08bfb925f50929b0111ce4f4e6b12,CP_Quack-https-2022-09-12-05-29-02
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-09-12,2022-09-13 03:03:22.972060 UTC,2022-09-13 03:03:23.852021 UTC,0,95.85.124.61,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,fb8e64ed77035f50a2910abe42e9db0b,CP_Quack-https-2022-09-12-22-04-25
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-09-12,2022-09-13 03:03:22.967391 UTC,2022-09-13 03:03:23.735123 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,9f77f99b2c875a48a5a3539f048b8df7,CP_Quack-https-2022-09-12-22-04-25
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-27,2021-12-28 04:59:53.829072 UTC,2021-12-28 04:59:55.502179 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.143:443/"": read tcp 141.212.123.195:45412->95.85.120.143:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,33933623052e56a3a59641d209939b82,CP_Quack-https-2021-12-27-22-56-54
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-27,2021-12-28 04:59:49.222615 UTC,2021-12-28 04:59:49.607911 UTC,1,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.174:443/"": read tcp 141.212.123.195:34406->95.85.120.174:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,315a9532f3ec5e0394912ecae2ef67fa,CP_Quack-https-2021-12-27-22-56-54
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-27,2021-12-28 04:59:54.608631 UTC,2021-12-28 04:59:56.631462 UTC,2,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.174:443/"": read tcp 141.212.123.195:55350->95.85.120.174:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,315a9532f3ec5e0394912ecae2ef67fa,CP_Quack-https-2021-12-27-22-56-54
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-27,2021-12-28 04:59:43.744995 UTC,2021-12-28 04:59:44.221932 UTC,0,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.174:443/"": read tcp 141.212.123.195:60054->95.85.120.174:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,315a9532f3ec5e0394912ecae2ef67fa,CP_Quack-https-2021-12-27-22-56-54
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-27,2021-12-28 04:59:54.627551 UTC,2021-12-28 04:59:56.636336 UTC,2,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:54896->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,7d8879db46085bf5bbff0ea61816b3cf,CP_Quack-https-2021-12-27-22-56-54
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-27,2021-12-28 04:59:43.745053 UTC,2021-12-28 04:59:44.225341 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:59586->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,7d8879db46085bf5bbff0ea61816b3cf,CP_Quack-https-2021-12-27-22-56-54
cdn.sstatic.net,Hosting and Blogging Platforms,false,2021-12-27,2021-12-28 04:59:49.226359 UTC,2021-12-28 04:59:49.627522 UTC,1,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:33926->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,7d8879db46085bf5bbff0ea61816b3cf,CP_Quack-https-2021-12-27-22-56-54
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-09-19,2022-09-19 10:21:47.377609 UTC,2022-09-19 10:21:48.489953 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,c2207aba38d956ab82b8d4c45a04d1e4,CP_Quack-https-2022-09-19-05-23-33
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-08,2022-03-08 05:41:12.368332 UTC,2022-03-08 05:41:12.756427 UTC,1,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.143:443/"": read tcp 141.212.123.195:51650->95.85.120.143:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,cbffd6c0d3e15f5d985bfedb6f706336,CP_Quack-https-2022-03-07-23-45-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-08,2022-03-08 05:41:06.947511 UTC,2022-03-08 05:41:07.367579 UTC,0,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.143:443/"": read tcp 141.212.123.195:48694->95.85.120.143:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,cbffd6c0d3e15f5d985bfedb6f706336,CP_Quack-https-2022-03-07-23-45-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-08,2022-03-08 05:41:17.757299 UTC,2022-03-08 05:41:19.799671 UTC,2,95.85.120.143,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.143:443/"": read tcp 141.212.123.195:42606->95.85.120.143:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,cbffd6c0d3e15f5d985bfedb6f706336,CP_Quack-https-2022-03-07-23-45-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-08,2022-03-08 05:40:26.883063 UTC,2022-03-08 05:40:27.322742 UTC,0,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.174:443/"": read tcp 141.212.123.195:60614->95.85.120.174:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,311a4eddcb77514ab1fbc67ac0d0e2fc,CP_Quack-https-2022-03-07-23-45-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-08,2022-03-08 05:40:32.323122 UTC,2022-03-08 05:40:32.711905 UTC,1,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.174:443/"": read tcp 141.212.123.195:38594->95.85.120.174:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,311a4eddcb77514ab1fbc67ac0d0e2fc,CP_Quack-https-2022-03-07-23-45-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-08,2022-03-08 05:40:37.744210 UTC,2022-03-08 05:40:39.670179 UTC,2,95.85.120.174,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://95.85.120.174:443/"": read tcp 141.212.123.195:57390->95.85.120.174:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,311a4eddcb77514ab1fbc67ac0d0e2fc,CP_Quack-https-2022-03-07-23-45-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-08,2022-03-08 05:40:26.884700 UTC,2022-03-08 05:40:28.525091 UTC,0,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.99:443/"": read tcp 141.212.123.195:39416->217.174.238.99:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,5bbf40268fc45ab8bbe1e33247984727,CP_Quack-https-2022-03-07-23-45-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-08,2022-03-08 05:40:33.526062 UTC,2022-03-08 05:40:33.938265 UTC,1,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.99:443/"": read tcp 141.212.123.195:45888->217.174.238.99:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,5bbf40268fc45ab8bbe1e33247984727,CP_Quack-https-2022-03-07-23-45-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-08,2022-03-08 05:40:38.940950 UTC,2022-03-08 05:40:40.004500 UTC,2,217.174.238.99,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.99:443/"": read tcp 141.212.123.195:36848->217.174.238.99:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,5bbf40268fc45ab8bbe1e33247984727,CP_Quack-https-2022-03-07-23-45-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-08,2022-03-08 05:41:03.791371 UTC,2022-03-08 05:41:04.196553 UTC,1,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:54062->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,83361ea3c56a58b5903fa1f704dcf88f,CP_Quack-https-2022-03-07-23-45-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-08,2022-03-08 05:41:09.197073 UTC,2022-03-08 05:41:09.597992 UTC,2,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:58440->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,83361ea3c56a58b5903fa1f704dcf88f,CP_Quack-https-2022-03-07-23-45-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-03-08,2022-03-08 05:40:57.124857 UTC,2022-03-08 05:40:58.790711 UTC,0,217.174.238.158,217.174.224.0/20,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,"Get ""https://217.174.238.158:443/"": read tcp 141.212.123.195:51670->217.174.238.158:443: read: connection reset by peer",,,,,,,[],,[],,,,read/tcp.reset,false,true,false,false,83361ea3c56a58b5903fa1f704dcf88f,CP_Quack-https-2022-03-07-23-45-27
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-05-25,2023-05-25 05:13:17.661219 UTC,2023-05-25 05:13:18.649396 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,6cf4490a1c9d5f8a9d45267f1e4c8868,CP_Quack-https-2023-05-25-00-13-56
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-05-25,2023-05-25 05:13:17.662784 UTC,2023-05-25 05:13:18.741251 UTC,0,216.250.9.185,216.250.8.0/21,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,8377907ce65a5ae986cb10bea064f83c,CP_Quack-https-2023-05-25-00-13-56
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-11-17,2022-11-18 04:37:18.891764 UTC,2022-11-18 04:37:19.955066 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,8a6fc295f1695e43a038528f48a2e8ea,CP_Quack-https-2022-11-17-22-36-16
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-11-17,2022-11-18 04:37:28.901810 UTC,2022-11-18 04:37:31.329459 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,6a5bdc5b42b95306804288bf5c3caf6a,CP_Quack-https-2022-11-17-22-36-16
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-04-18,2023-04-18 04:34:39.368985 UTC,2023-04-18 04:34:40.600113 UTC,0,95.85.97.28,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,31d7b76621fb57f4bca4b5433a19572c,CP_Quack-https-2023-04-17-23-34-52
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-04-18,2023-04-18 04:34:39.372939 UTC,2023-04-18 04:34:40.691695 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,04e4f9ee62535da1b7d7cdb9a1d8ebed,CP_Quack-https-2023-04-17-23-34-52
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-04-18,2023-04-18 04:34:29.391125 UTC,2023-04-18 04:34:31.135703 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,e105c20c6d845bac81c625920e573281,CP_Quack-https-2023-04-17-23-34-52
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-05-05,2023-05-05 04:35:13.677743 UTC,2023-05-05 04:35:14.446024 UTC,0,95.85.97.28,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,3fe5a367ec565e1fa8da5fd9b0f214e7,CP_Quack-https-2023-05-04-23-35-45
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-10-06,2022-10-06 10:16:58.462154 UTC,2022-10-06 10:17:00.328382 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,52b28bccad8c59f3a0a0ed5239a01041,CP_Quack-https-2022-10-06-05-18-21
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-10-06,2022-10-07 03:29:05.752396 UTC,2022-10-07 03:29:09.117712 UTC,0,95.85.124.61,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,fab7844a2b425ea89712761a5c2f40a9,CP_Quack-https-2022-10-06-22-30-57
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-10-06,2022-10-07 03:29:45.819922 UTC,2022-10-07 03:29:48.828460 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,b3351a90b10d555abac6670a2a60400a,CP_Quack-https-2022-10-06-22-30-57
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-11-16,2022-11-17 04:54:28.412103 UTC,2022-11-17 04:54:29.983338 UTC,0,95.85.124.61,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,1b17054ca8c358fd9ce99add7dcbd5f0,CP_Quack-https-2022-11-16-22-54-08
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-07-21,2022-07-22 02:53:12.982268 UTC,2022-07-22 02:53:15.886552 UTC,0,95.85.124.61,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,8093c5e53d4658b1bf25d56a005fd6de,CP_Quack-https-2022-07-21-21-53-44
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-07-21,2022-07-22 02:53:22.955715 UTC,2022-07-22 02:53:24.001770 UTC,0,95.85.120.114,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,0340b88c04205854914bc165161ad2c8,CP_Quack-https-2022-07-21-21-53-44
cdn.sstatic.net,Hosting and Blogging Platforms,false,2022-11-13,2022-11-14 04:27:50.428532 UTC,2022-11-14 04:27:52.270635 UTC,0,95.85.124.61,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,Ttelecom,,,,,,,,[],,[],,,,expected/match,true,false,false,false,82197f4609cc571695206cf462932efd,CP_Quack-https-2022-11-13-22-27-37
cdn.sstatic.net,Hosting and Blogging Platforms,false,2023-01-13,2023-01-13 05:00:12.109209 UTC,2023-01-13 05:00:13.534599 UTC,0,95.85.97.29,95.85.96.0/19,20661,TurkmenTelecom-AS,State Company of Electro Communications Turkmentelecom,Transit/Access,TM,,,,,,,,,[],,[],,,,expected/match,true,false,false,false,f2364095bb83589a8430c0fdb0755b93,CP_Quack-https-2023-01-12-22-58-31
