date,fingerprint,type,bytes,num_instances,coverage
2020-10-27,5481936581E23D2D178105D44DB6915AB06BFB7F,read,14214697816.18,1.00,1.00
2020-10-27,5481936581E23D2D178105D44DB6915AB06BFB7F,write,12580777470.58,1.00,1.00
2020-10-28,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,79012553.39,1.00,1.00
2020-10-28,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,726675148.80,1.00,1.00
2020-10-28,5481936581E23D2D178105D44DB6915AB06BFB7F,read,13568971089.07,1.00,1.00
2020-10-28,5481936581E23D2D178105D44DB6915AB06BFB7F,write,12385306145.56,1.00,1.00
2020-10-29,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,81351395.56,1.00,1.00
2020-10-29,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,742729980.87,1.00,1.00
2020-10-29,5481936581E23D2D178105D44DB6915AB06BFB7F,read,13905831553.71,1.00,1.00
2020-10-29,5481936581E23D2D178105D44DB6915AB06BFB7F,write,13049507549.58,1.00,1.00
2020-10-30,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,82936913.07,1.00,1.00
2020-10-30,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,763259951.22,1.00,1.00
2020-10-30,5481936581E23D2D178105D44DB6915AB06BFB7F,read,15745499369.53,1.00,1.00
2020-10-30,5481936581E23D2D178105D44DB6915AB06BFB7F,write,14845548505.88,1.00,1.00
2020-10-31,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,83129058.42,1.00,1.00
2020-10-31,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,752392719.36,1.00,1.00
2020-10-31,5481936581E23D2D178105D44DB6915AB06BFB7F,read,16374792399.93,1.00,1.00
2020-10-31,5481936581E23D2D178105D44DB6915AB06BFB7F,write,15508424923.31,1.00,1.00
2020-11-01,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,93149564.02,1.00,1.00
2020-11-01,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,764781097.81,1.00,1.00
2020-11-01,5481936581E23D2D178105D44DB6915AB06BFB7F,read,17740009770.10,1.00,1.00
2020-11-01,5481936581E23D2D178105D44DB6915AB06BFB7F,write,16975760047.22,1.00,1.00
2020-11-02,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,100200730.45,1.00,1.00
2020-11-02,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,810097076.91,1.00,1.00
2020-11-02,5481936581E23D2D178105D44DB6915AB06BFB7F,read,19900093731.84,1.00,1.00
2020-11-02,5481936581E23D2D178105D44DB6915AB06BFB7F,write,18824213895.40,1.00,1.00
2020-11-03,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,90555264.00,1.00,1.00
2020-11-03,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,837626734.36,1.00,1.00
2020-11-03,5481936581E23D2D178105D44DB6915AB06BFB7F,read,16359484187.88,1.00,1.00
2020-11-03,5481936581E23D2D178105D44DB6915AB06BFB7F,write,15322135604.05,1.00,1.00
2020-11-04,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,90553972.91,1.00,1.00
2020-11-04,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,827821905.64,1.00,1.00
2020-11-04,5481936581E23D2D178105D44DB6915AB06BFB7F,read,14970619939.27,1.00,1.00
2020-11-04,5481936581E23D2D178105D44DB6915AB06BFB7F,write,13758325256.82,1.00,1.00
2020-11-05,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,86594251.09,1.00,1.00
2020-11-05,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,811444747.09,1.00,1.00
2020-11-05,5481936581E23D2D178105D44DB6915AB06BFB7F,read,16601865931.09,1.00,1.00
2020-11-05,5481936581E23D2D178105D44DB6915AB06BFB7F,write,15115683857.64,1.00,1.00
2020-11-06,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,83050871.18,1.00,1.00
2020-11-06,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,776157530.45,1.00,1.00
2020-11-06,5481936581E23D2D178105D44DB6915AB06BFB7F,read,15861049681.64,1.00,1.00
2020-11-06,5481936581E23D2D178105D44DB6915AB06BFB7F,write,14482203537.64,1.00,1.00
2020-11-07,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,61131712.00,1.00,1.00
2020-11-07,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,569500032.00,1.00,1.00
2020-11-07,5481936581E23D2D178105D44DB6915AB06BFB7F,read,11437596974.36,1.00,1.00
2020-11-07,5481936581E23D2D178105D44DB6915AB06BFB7F,write,10281314469.55,1.00,1.00
2020-11-08,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,43372314.74,1.00,1.00
2020-11-08,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,409329833.81,1.00,1.00
2020-11-08,5481936581E23D2D178105D44DB6915AB06BFB7F,read,6397754253.94,1.00,1.00
2020-11-08,5481936581E23D2D178105D44DB6915AB06BFB7F,write,5727666250.52,1.00,1.00
2020-11-09,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,79330981.55,1.00,1.00
2020-11-09,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,716395158.47,1.00,1.00
2020-11-09,5481936581E23D2D178105D44DB6915AB06BFB7F,read,6351801516.94,1.00,1.00
2020-11-09,5481936581E23D2D178105D44DB6915AB06BFB7F,write,6120936607.86,1.00,1.00
2020-11-10,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,87215130.17,1.00,1.00
2020-11-10,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,773811453.44,1.00,1.00
2020-11-10,5481936581E23D2D178105D44DB6915AB06BFB7F,read,8050424309.48,1.00,1.00
2020-11-10,5481936581E23D2D178105D44DB6915AB06BFB7F,write,7884742660.55,1.00,1.00
2020-11-11,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,86119299.98,1.00,1.00
2020-11-11,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,772437438.86,1.00,1.00
2020-11-11,5481936581E23D2D178105D44DB6915AB06BFB7F,read,7339747826.35,1.00,1.00
2020-11-11,5481936581E23D2D178105D44DB6915AB06BFB7F,write,7212066737.21,1.00,1.00
2020-11-12,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,80299721.39,1.00,1.00
2020-11-12,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,732024507.16,1.00,1.00
2020-11-12,5481936581E23D2D178105D44DB6915AB06BFB7F,read,7835976631.47,1.00,1.00
2020-11-12,5481936581E23D2D178105D44DB6915AB06BFB7F,write,7726479916.66,1.00,1.00
2020-11-13,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,75567262.15,1.00,1.00
2020-11-13,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,697348569.60,1.00,1.00
2020-11-13,5481936581E23D2D178105D44DB6915AB06BFB7F,read,9424752300.66,1.00,1.00
2020-11-13,5481936581E23D2D178105D44DB6915AB06BFB7F,write,9000357592.46,1.00,1.00
2020-11-14,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,77550668.80,1.00,1.00
2020-11-14,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,711712563.48,1.00,1.00
2020-11-14,5481936581E23D2D178105D44DB6915AB06BFB7F,read,11290690124.23,1.00,1.00
2020-11-14,5481936581E23D2D178105D44DB6915AB06BFB7F,write,10455344147.06,1.00,1.00
2020-11-15,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,83454392.60,1.00,1.00
2020-11-15,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,763391374.51,1.00,1.00
2020-11-15,5481936581E23D2D178105D44DB6915AB06BFB7F,read,13676702836.34,1.00,1.00
2020-11-15,5481936581E23D2D178105D44DB6915AB06BFB7F,write,12630191342.36,1.00,1.00
2020-11-16,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,83942137.17,1.00,1.00
2020-11-16,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,775618385.07,1.00,1.00
2020-11-16,5481936581E23D2D178105D44DB6915AB06BFB7F,read,13787780047.64,1.00,1.00
2020-11-16,5481936581E23D2D178105D44DB6915AB06BFB7F,write,13059203517.16,1.00,1.00
2020-11-17,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,87106876.87,1.00,1.00
2020-11-17,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,790789898.24,1.00,1.00
2020-11-17,5481936581E23D2D178105D44DB6915AB06BFB7F,read,12206225537.71,1.00,1.00
2020-11-17,5481936581E23D2D178105D44DB6915AB06BFB7F,write,11571246426.45,1.00,1.00
2020-11-18,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,86803652.84,1.00,1.00
2020-11-18,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,789594476.09,1.00,1.00
2020-11-18,5481936581E23D2D178105D44DB6915AB06BFB7F,read,10678368980.48,1.00,1.00
2020-11-18,5481936581E23D2D178105D44DB6915AB06BFB7F,write,9838944587.66,1.00,1.00
2020-11-19,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,85941926.97,1.00,1.00
2020-11-19,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,799156663.18,1.00,1.00
2020-11-19,5481936581E23D2D178105D44DB6915AB06BFB7F,read,12042536089.60,1.00,1.00
2020-11-19,5481936581E23D2D178105D44DB6915AB06BFB7F,write,11266579262.29,1.00,1.00
2020-11-20,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,92267064.89,1.00,1.00
2020-11-20,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,845798027.09,1.00,1.00
2020-11-20,5481936581E23D2D178105D44DB6915AB06BFB7F,read,11373800991.00,1.00,1.00
2020-11-20,5481936581E23D2D178105D44DB6915AB06BFB7F,write,10792715094.19,1.00,1.00
2020-11-21,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,92464672.43,1.00,1.00
2020-11-21,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,854159409.21,1.00,1.00
2020-11-21,5481936581E23D2D178105D44DB6915AB06BFB7F,read,12137519428.84,1.00,1.00
2020-11-21,5481936581E23D2D178105D44DB6915AB06BFB7F,write,11484579897.46,1.00,1.00
2020-11-22,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,73295775.29,1.00,1.00
2020-11-22,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,699258962.20,1.00,1.00
2020-11-22,5481936581E23D2D178105D44DB6915AB06BFB7F,read,12537043539.34,1.00,1.00
2020-11-22,5481936581E23D2D178105D44DB6915AB06BFB7F,write,10676795064.32,1.00,1.00
2020-11-23,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,66717018.17,1.00,1.00
2020-11-23,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,641845381.97,1.00,1.00
2020-11-23,5481936581E23D2D178105D44DB6915AB06BFB7F,read,12989983809.14,1.00,1.00
2020-11-23,5481936581E23D2D178105D44DB6915AB06BFB7F,write,10233719392.43,1.00,1.00
2020-11-24,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,88496711.40,1.00,1.00
2020-11-24,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,815647882.52,1.00,1.00
2020-11-24,5481936581E23D2D178105D44DB6915AB06BFB7F,read,11816523965.72,1.00,1.00
2020-11-24,5481936581E23D2D178105D44DB6915AB06BFB7F,write,10485188659.48,1.00,1.00
2020-11-25,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,76835512.60,1.00,1.00
2020-11-25,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,709022829.23,1.00,1.00
2020-11-25,5481936581E23D2D178105D44DB6915AB06BFB7F,read,10180947231.57,1.00,1.00
2020-11-25,5481936581E23D2D178105D44DB6915AB06BFB7F,write,8850341304.89,1.00,1.00
2020-11-26,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,85614460.87,1.00,1.00
2020-11-26,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,782909234.06,1.00,1.00
2020-11-26,5481936581E23D2D178105D44DB6915AB06BFB7F,read,10805298337.00,1.00,1.00
2020-11-26,5481936581E23D2D178105D44DB6915AB06BFB7F,write,9809108912.36,1.00,1.00
2020-11-27,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,95728126.58,1.00,1.00
2020-11-27,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,867326724.27,1.00,1.00
2020-11-27,5481936581E23D2D178105D44DB6915AB06BFB7F,read,11168362229.48,1.00,1.00
2020-11-27,5481936581E23D2D178105D44DB6915AB06BFB7F,write,10099579245.23,1.00,1.00
2020-11-28,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,91447446.76,1.00,1.00
2020-11-28,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,833668301.37,1.00,1.00
2020-11-28,5481936581E23D2D178105D44DB6915AB06BFB7F,read,11559762217.81,1.00,1.00
2020-11-28,5481936581E23D2D178105D44DB6915AB06BFB7F,write,11036332318.72,1.00,1.00
2020-11-29,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,85869901.08,1.00,1.00
2020-11-29,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,815242995.20,1.00,1.00
2020-11-29,5481936581E23D2D178105D44DB6915AB06BFB7F,read,11370308611.41,1.00,1.00
2020-11-29,5481936581E23D2D178105D44DB6915AB06BFB7F,write,10819297175.32,1.00,1.00
2020-11-30,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,87349039.50,1.00,1.00
2020-11-30,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,820657627.59,1.00,1.00
2020-11-30,5481936581E23D2D178105D44DB6915AB06BFB7F,read,11276589707.09,1.00,1.00
2020-11-30,5481936581E23D2D178105D44DB6915AB06BFB7F,write,10827585563.02,1.00,1.00
2020-12-01,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,82992039.82,1.00,1.00
2020-12-01,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,772043831.47,1.00,1.00
2020-12-01,5481936581E23D2D178105D44DB6915AB06BFB7F,read,10811696793.03,1.00,1.00
2020-12-01,5481936581E23D2D178105D44DB6915AB06BFB7F,write,10391969203.77,1.00,1.00
2020-12-02,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,77300489.67,1.00,1.00
2020-12-02,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,727424243.20,1.00,1.00
2020-12-02,5481936581E23D2D178105D44DB6915AB06BFB7F,read,8790409307.88,1.00,1.00
2020-12-02,5481936581E23D2D178105D44DB6915AB06BFB7F,write,8487246482.49,1.00,1.00
2020-12-03,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,87083808.43,1.00,1.00
2020-12-03,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,819037213.01,1.00,1.00
2020-12-03,5481936581E23D2D178105D44DB6915AB06BFB7F,read,11237071245.65,1.00,1.00
2020-12-03,5481936581E23D2D178105D44DB6915AB06BFB7F,write,10669509088.71,1.00,1.00
2020-12-04,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,93111516.16,1.00,1.00
2020-12-04,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,863332929.42,1.00,1.00
2020-12-04,5481936581E23D2D178105D44DB6915AB06BFB7F,read,16777506371.70,1.00,1.00
2020-12-04,5481936581E23D2D178105D44DB6915AB06BFB7F,write,15978171471.93,1.00,1.00
2020-12-05,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,84990252.37,1.00,1.00
2020-12-05,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,788555442.06,1.00,1.00
2020-12-05,5481936581E23D2D178105D44DB6915AB06BFB7F,read,18182255463.82,1.00,1.00
2020-12-05,5481936581E23D2D178105D44DB6915AB06BFB7F,write,17316826991.50,1.00,1.00
2020-12-06,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,71682292.34,1.00,1.00
2020-12-06,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,692059376.64,1.00,1.00
2020-12-06,5481936581E23D2D178105D44DB6915AB06BFB7F,read,17188796753.92,1.00,1.00
2020-12-06,5481936581E23D2D178105D44DB6915AB06BFB7F,write,16235492633.60,1.00,1.00
2020-12-07,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,99846409.67,1.00,1.00
2020-12-07,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,949669105.49,1.00,1.00
2020-12-07,5481936581E23D2D178105D44DB6915AB06BFB7F,read,21606358739.34,1.00,1.00
2020-12-07,5481936581E23D2D178105D44DB6915AB06BFB7F,write,20657867918.22,1.00,1.00
2020-12-08,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,102243202.84,1.00,1.00
2020-12-08,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,1005797776.50,1.00,1.00
2020-12-08,5481936581E23D2D178105D44DB6915AB06BFB7F,read,18267450522.74,1.00,1.00
2020-12-08,5481936581E23D2D178105D44DB6915AB06BFB7F,write,17181022373.26,1.00,1.00
2020-12-09,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,107022576.07,1.00,1.00
2020-12-09,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,1059428728.04,1.00,1.00
2020-12-09,5481936581E23D2D178105D44DB6915AB06BFB7F,read,19531427194.88,1.00,1.00
2020-12-09,5481936581E23D2D178105D44DB6915AB06BFB7F,write,18428291462.54,1.00,1.00
2020-12-10,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,100819924.20,1.00,1.00
2020-12-10,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,978183620.84,1.00,1.00
2020-12-10,5481936581E23D2D178105D44DB6915AB06BFB7F,read,22247173850.45,1.00,1.00
2020-12-10,5481936581E23D2D178105D44DB6915AB06BFB7F,write,21103105388.94,1.00,1.00
2020-12-11,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,95279092.91,1.00,1.00
2020-12-11,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,907665855.15,1.00,1.00
2020-12-11,5481936581E23D2D178105D44DB6915AB06BFB7F,read,20406736939.80,1.00,1.00
2020-12-11,5481936581E23D2D178105D44DB6915AB06BFB7F,write,19506542148.55,1.00,1.00
2020-12-12,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,91060800.00,1.00,1.00
2020-12-12,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,865761143.18,1.00,1.00
2020-12-12,5481936581E23D2D178105D44DB6915AB06BFB7F,read,13314025052.73,1.00,1.00
2020-12-12,5481936581E23D2D178105D44DB6915AB06BFB7F,write,12456702161.64,1.00,1.00
2020-12-13,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,91325256.82,1.00,1.00
2020-12-13,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,856671516.73,1.00,1.00
2020-12-13,5481936581E23D2D178105D44DB6915AB06BFB7F,read,13553786056.82,1.00,1.00
2020-12-13,5481936581E23D2D178105D44DB6915AB06BFB7F,write,12444707217.64,1.00,1.00
2020-12-14,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,90964855.18,1.00,1.00
2020-12-14,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,865378522.45,1.00,1.00
2020-12-14,5481936581E23D2D178105D44DB6915AB06BFB7F,read,17102006711.18,1.00,1.00
2020-12-14,5481936581E23D2D178105D44DB6915AB06BFB7F,write,16136491147.09,1.00,1.00
2020-12-15,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,88263194.45,1.00,1.00
2020-12-15,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,836072119.18,1.00,1.00
2020-12-15,5481936581E23D2D178105D44DB6915AB06BFB7F,read,15716275072.00,1.00,1.00
2020-12-15,5481936581E23D2D178105D44DB6915AB06BFB7F,write,15055323508.91,1.00,1.00
2020-12-16,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,93308962.99,1.00,1.00
2020-12-16,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,873074625.71,1.00,1.00
2020-12-16,5481936581E23D2D178105D44DB6915AB06BFB7F,read,10919265002.38,1.00,1.00
2020-12-16,5481936581E23D2D178105D44DB6915AB06BFB7F,write,9625751801.46,1.00,1.00
2020-12-17,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,105221617.78,1.00,1.00
2020-12-17,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,960762443.09,1.00,1.00
2020-12-17,5481936581E23D2D178105D44DB6915AB06BFB7F,read,10777991957.90,1.00,1.00
2020-12-17,5481936581E23D2D178105D44DB6915AB06BFB7F,write,8585380448.71,1.00,1.00
2020-12-18,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,110903642.74,1.00,1.00
2020-12-18,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,1004793810.77,1.00,1.00
2020-12-18,5481936581E23D2D178105D44DB6915AB06BFB7F,read,13881046330.88,1.00,1.00
2020-12-18,5481936581E23D2D178105D44DB6915AB06BFB7F,write,12646236312.46,1.00,1.00
2020-12-19,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,102765311.43,1.00,1.00
2020-12-19,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,965253460.48,1.00,1.00
2020-12-19,5481936581E23D2D178105D44DB6915AB06BFB7F,read,14294798798.79,1.00,1.00
2020-12-19,5481936581E23D2D178105D44DB6915AB06BFB7F,write,13841396587.80,1.00,1.00
2020-12-20,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,88651537.07,1.00,1.00
2020-12-20,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,835555922.77,1.00,1.00
2020-12-20,5481936581E23D2D178105D44DB6915AB06BFB7F,read,11377019963.45,1.00,1.00
2020-12-20,5481936581E23D2D178105D44DB6915AB06BFB7F,write,10198108988.30,1.00,1.00
2020-12-21,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,94459612.16,1.00,1.00
2020-12-21,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,875517667.84,1.00,1.00
2020-12-21,5481936581E23D2D178105D44DB6915AB06BFB7F,read,11237656941.80,1.00,1.00
2020-12-21,5481936581E23D2D178105D44DB6915AB06BFB7F,write,10076530847.00,1.00,1.00
2020-12-22,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,98999352.04,1.00,1.00
2020-12-22,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,904997343.86,1.00,1.00
2020-12-22,5481936581E23D2D178105D44DB6915AB06BFB7F,read,11511194712.46,1.00,1.00
2020-12-22,5481936581E23D2D178105D44DB6915AB06BFB7F,write,11180677825.71,1.00,1.00
2020-12-23,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,93586346.95,1.00,1.00
2020-12-23,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,864469250.28,1.00,1.00
2020-12-23,5481936581E23D2D178105D44DB6915AB06BFB7F,read,11076681232.21,1.00,1.00
2020-12-23,5481936581E23D2D178105D44DB6915AB06BFB7F,write,10841728736.71,1.00,1.00
2020-12-24,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,84905396.05,1.00,1.00
2020-12-24,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,783966957.51,1.00,1.00
2020-12-24,5481936581E23D2D178105D44DB6915AB06BFB7F,read,7766953584.64,1.00,1.00
2020-12-24,5481936581E23D2D178105D44DB6915AB06BFB7F,write,7444933080.46,1.00,1.00
2020-12-25,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,70058657.00,1.00,1.00
2020-12-25,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,645448443.73,1.00,1.00
2020-12-25,5481936581E23D2D178105D44DB6915AB06BFB7F,read,6017981986.70,1.00,1.00
2020-12-25,5481936581E23D2D178105D44DB6915AB06BFB7F,write,5412978833.64,1.00,1.00
2020-12-26,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,66111619.13,1.00,1.00
2020-12-26,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,616413959.68,1.00,1.00
2020-12-26,5481936581E23D2D178105D44DB6915AB06BFB7F,read,5544573808.36,1.00,1.00
2020-12-26,5481936581E23D2D178105D44DB6915AB06BFB7F,write,4973241505.56,1.00,1.00
2020-12-27,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,87575861.76,1.00,1.00
2020-12-27,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,802967902.44,1.00,1.00
2020-12-27,5481936581E23D2D178105D44DB6915AB06BFB7F,read,7716049408.85,1.00,1.00
2020-12-27,5481936581E23D2D178105D44DB6915AB06BFB7F,write,7345918939.31,1.00,1.00
2020-12-28,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,88572151.75,1.00,1.00
2020-12-28,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,816314605.80,1.00,1.00
2020-12-28,5481936581E23D2D178105D44DB6915AB06BFB7F,read,8745569843.20,1.00,1.00
2020-12-28,5481936581E23D2D178105D44DB6915AB06BFB7F,write,8630703580.16,1.00,1.00
2020-12-29,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,89515540.76,1.00,1.00
2020-12-29,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,825808463.93,1.00,1.00
2020-12-29,5481936581E23D2D178105D44DB6915AB06BFB7F,read,9954111580.73,1.00,1.00
2020-12-29,5481936581E23D2D178105D44DB6915AB06BFB7F,write,8894322543.79,1.00,1.00
2020-12-30,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,87005456.21,1.00,1.00
2020-12-30,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,787045410.70,1.00,1.00
2020-12-30,5481936581E23D2D178105D44DB6915AB06BFB7F,read,10768919155.20,1.00,1.00
2020-12-30,5481936581E23D2D178105D44DB6915AB06BFB7F,write,9070945204.62,1.00,1.00
2020-12-31,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,76965172.91,1.00,1.00
2020-12-31,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,682867458.56,1.00,1.00
2020-12-31,5481936581E23D2D178105D44DB6915AB06BFB7F,read,5324939901.16,1.00,1.00
2020-12-31,5481936581E23D2D178105D44DB6915AB06BFB7F,write,5133409636.98,1.00,1.00
2021-01-01,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,75481061.55,1.00,1.00
2021-01-01,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,683192558.36,1.00,1.00
2021-01-01,5481936581E23D2D178105D44DB6915AB06BFB7F,read,4569842442.52,1.00,1.00
2021-01-01,5481936581E23D2D178105D44DB6915AB06BFB7F,write,4254218864.36,1.00,1.00
2021-01-02,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-read,90844839.54,1.00,1.00
2021-01-02,5481936581E23D2D178105D44DB6915AB06BFB7F,dirreq-write,822810663.82,1.00,1.00
